0610005C13Rik	7978
1700018A23Rik	49
1700018L02Rik	200
1700066M21Rik	1219
1700086O06Rik	156
1700108J01Rik	0
2010103J01Rik	0
2300009A05Rik	534
2310061I04Rik	841
2610028H24Rik	2
2610203C22Rik	43
3110009E18Rik	29
3200001D21Rik	0
4930451E10Rik	0
4930473H19Rik	0
4930500F10Rik	0
4930506C21Rik	31
4930507D05Rik	0
4930556N13Rik	1
4932702P03Rik	46
4933411K16Rik	0
5730409K12Rik	0
6230400D17Rik	25
6430562O15Rik	0
9330162012Rik	185
9430091E24Rik	240
9630013K17Rik	0
9630015K15Rik	46
A230108P19Rik	19
A430057M04Rik	2
A930013F10Rik	0
AA467197	0
AW495222	11
Aadat	1691
Aamp	4531
Aars2	677
Aass	12671
Abat	7165
Abca9	240
Abcb10	986
Abcb6	1770
Abcb7	1363
Abcb8	1160
Abcd1	778
Abcd2	1758
Abcd3	9897
Abhd10	387
Abhd11	1765
Abhd11os	20
Abi1	2908
Acaa1a	5888
Acaa1b	20771
Acaa2	23669
Acaca	3344
Acacb	3205
Acad10	1088
Acad11	4299
Acad12	117
Acad8	2264
Acad9	1424
Acadl	5281
Acadm	7363
Acads	2059
Acadsb	4436
Acadvl	9115
Acat1	8024
Ackr4	19
Acly	15240
Aco2	3538
Acod1	8
Acot10	5
Acot11	129
Acot13	2744
Acot2	132
Acot7	787
Acot9	146
Acoxl	0
Acp6	2049
Acsf2	2521
Acsf3	1001
Acsl1	21322
Acsl6	0
Acsm1	13013
Acsm2	2
Acsm3	2369
Acsm4	0
Acsm5	4871
Acss1	68
Acss3	2493
Adck1	605
Adck2	483
Adck5	1391
Adcy10	8
Adhfe1	4534
Afg1l	539
Afg3l1	1565
Afg3l2	2920
Agk	189
Agmat	7509
Agpat4	51
Agpat5	616
Agxt	27536
Agxt2	14339
Ahcyl1	4419
Aifm1	2978
Aifm2	683
Aifm3	262
Ak2	6349
Ak3	13738
Ak4	548
Akap1	5151
Akap10	522
Akr1b10	143
Akr1b7	232
Akr7a5	4227
Alas1	8349
Alas2	819
Aldh18a1	59
Aldh1a7	6434
Aldh1b1	5002
Aldh1l1	63109
Aldh1l2	9
Aldh2	38567
Aldh3a2	4562
Aldh4a1	15402
Aldh5a1	2217
Aldh6a1	11544
Aldh7a1	10937
Aldh9a1	7718
Alkbh1	361
Alkbh2	373
Alkbh7	540
Amacr	3450
Amt	2124
Angel2	970
Ankrd12	337
Ankrd42	63
Antkmt	1800
Apex1	645
Apex2	707
Apoa2	271165
Apoo	715
Apool	1040
Arf5	2844
Arg2	23
Arhgap44	82
Arl2	250
Armc10	366
Armcx1	175
Armcx2	271
Armcx3	386
Armcx6	24
Arvcf	861
Atad1	1674
Atad3a	3128
Atp23	140
Atp5f1a	20886
Atp5f1b	25267
Atp5f1c	9125
Atp5f1d	10676
Atp5f1e	7671
Atp5if1	1024
Atp5mc1	3196
Atp5mc2	307
Atp5mc3	18469
Atp5me	2962
Atp5mf	9228
Atp5mg	720
Atp5mj	4706
Atp5mk	1513
Atp5pb	10264
Atp5pd	6643
Atp5pf	12172
Atp5po	6889
Atpaf1	147
Atpaf2	901
Atpsckmt	1186
Auh	1164
Aup1	4860
Aurkaip1	2208
Azi2	2301
B3gnt4	0
BC048644	125
Bad	522
Bak1	351
Bax	922
Bbc3	622
Bbof1	367
Bcap31	4764
Bcat2	3486
Bckdha	6594
Bckdhb	6776
Bckdk	421
Bcl2	212
Bcl2a1d	59
Bcl2l1	1179
Bcl2l10	0
Bcl2l11	139
Bcl2l13	720
Bcl2l2	564
Bco2	1829
Bcs1l	531
Bdh1	4026
Bid	504
Bik	218
Bloc1s1	2563
Bmp8a	0
Bnip3	4172
Bnip3l	1603
Bok	235
Bola1	686
Bola3	1832
Bphl	6239
Bud23	1139
Bud31	1270
C030006K11Rik	150
C1qbp	2682
C330018D20Rik	454
C430014B12Rik	93
Cacna1d	361
Camk1	597
Car5a	2165
Car5b	156
Cars2	1030
Casp3	1021
Casp8	1244
Casp9	697
Cat	71095
Cbr2	0
Cbr3	37
Cbr4	707
Ccdc127	704
Ccdc142	180
Ccdc159	394
Ccdc51	368
Ccdc78	0
Ccdc90b	230
Ccnc	707
Cd63-ps	0
Cdc123	1222
Cdc37l1	1649
Cdc42bpa	864
Cdh12	19
Cdk5	1156
Cdk5rap1	713
Cebpz	1165
Cebpzos	848
Cela2a	32
Cenpq	138
Cenpu	43
Cep89	308
Cfap157	0
Chad	18
Chchd1	907
Chchd10	10720
Chchd2	8310
Chchd3	3299
Chchd4	261
Chchd5	416
Chchd6	82
Chchd7	915
Chdh	4599
Chpt1	2793
Ciapin1	596
Cisd1	6342
Cisd3	2696
Ckmt1	7
Ckmt2	0
Cldn20	0
Cldnd2	22
Clpb	1324
Clpp	1836
Clpx	7418
Clybl	1375
Cmc1	1095
Cmc2	266
Cmpk2	430
Coa3	1707
Coa4	271
Coa5	1980
Coa6	509
Coa7	683
Coa8	657
Coasy	2849
Comt	14773
Comtd1	115
Cops3	1234
Coq10a	1723
Coq10b	600
Coq2	1489
Coq3	886
Coq4	308
Coq5	787
Coq6	475
Coq7	825
Coq8a	20502
Coq8b	681
Coq9	2581
Cox10	472
Cox11	458
Cox14	831
Cox15	401
Cox16	0
Cox17	2146
Cox18	225
Cox19	1197
Cox20	1825
Cox20b	0
Cox4i1	21783
Cox4i2	24
Cox5a	5882
Cox5b	5037
Cox6a1	10091
Cox6a2	0
Cox6b1	9710
Cox6b2	26
Cox6c	12474
Cox7a1	72
Cox7a2	7686
Cox7a2l	3038
Cox7b	8924
Cox7c	877
Cox8a	6867
Cox8b	10
Cox8c	0
Cpeb3	529
Cpox	1667
Cps1	95557
Cpsf1	1861
Cpt1a	5707
Cpt1b	0
Cpt1c	107
Cpt2	2305
Crat	945
Crbn	967
Crls1	2215
Crot	21091
Cry1	581
Cryz	1551
Cryzl2	844
Cs	3984
Csl	0
Cstad	0
Cyb5b	11366
Cyb5r3	13871
Cyb5rl	446
Cyc1	5748
Cycs	2945
Cyct	0
Cyp11a1	0
Cyp11b1	0
Cyp11b2	0
Cyp24a1	0
Cyp27a1	19785
Cyp27b1	0
D030055H07Rik	44
D17Ertd648e	0
D2hgdh	1589
Dap3	1932
Dars2	457
Dbi	34744
Dbp	87
Dbt	5066
Dcakd	1388
Dcun1d3	335
Dcxr	3987
Ddx28	364
Decr1	4168
Dedd	1150
Dele1	1265
Dglucy	1448
Dguok	845
Dhodh	513
Dhrs1	1387
Dhrs2	0
Dhrs4	2403
Dhrs7b	822
Dhtkd1	3482
Dhx30	1031
Diablo	931
Dlat	1682
Dld	2975
Dlec1	124
Dlst	4611
Dmac1	953
Dmac2	2052
Dmac2l	390
Dmgdh	12749
Dmpk	2453
Dna2	628
Dnah17	10
Dnai7	11
Dnaja3	1745
Dnajb7	0
Dnajc11	1854
Dnajc15	852
Dnajc19	1272
Dnajc28	191
Dnajc30	780
Dnajc4	357
Dnase1	0
Dnlz	689
Dnm1l	2890
Dolpp1	541
Dus2	483
Dut	465
E130215H24Rik	0
E130311K13Rik	281
Ears2	531
Ech1	5754
Echdc1	3343
Echdc2	15751
Echdc3	7765
Echs1	5784
Eci1	3111
Eci2	3723
Ecsit	1637
Efhd1	16
Ehhadh	7860
Eid3	0
Elac2	760
Endog	1251
Eng	2078
Entpd7	123
Ephx2	15392
Eral1	876
Eri2	317
Eri3	1998
Etfa	12686
Etfb	19155
Etfbkmt	1589
Etfdh	3786
Etfrf1	1624
Ethe1	2629
Exd2	664
Exog	200
F8	457
Fabp1	125755
Fahd1	2772
Fahd2a	914
Fam136a	1988
Fam151a	2
Fam162a	2322
Fam185a	257
Fam210a	1905
Fam210b	1539
Fanci	15
Fars2	844
Fasn	18029
Fastk	1651
Fastkd1	996
Fastkd2	473
Fastkd3	199
Fastkd5	0
Fbxl4	845
Fbxo15	11
Fdps	12257
Fdx1	3355
Fdx2	10
Fdxr	2106
Fech	3791
Fgf2	45
Fh1	5911
Fhit	520
Fhitos	0
Fis1	2754
Fkbp10	47
Fkbp8	8997
Flad1	1361
Flrt1	71
Fmc1	824
Foxred1	1343
Fpgs	5723
Frs3	361
Fth1	50511
Ftmt	0
Fundc1	389
Fundc2	242
Fxn	865
Fxr1	1920
Gabpa	1166
Gadd45gip1	1107
Galr3	0
Garem2	0
Gars1	1472
Gatb	1237
Gatc	398
Gatd3a	1858
Gatm	404
Gba1	976
Gcat	4038
Gcc1	805
Gcdh	23228
Gcfc2	533
Gcsh	3928
Gdap1	0
Gfer	1209
Gfm1	1451
Gfm2	1807
Gga3	788
Ggnbp1	1619
Ghitm	6489
Gldc	4743
Glis2	179
Glod4	1343
Glrx2	796
Glrx5	1343
Gls	587
Gls2	24645
Glud1	26161
Glyat	7195
Glyctk	6266
Gm10059	209
Gm10322	0
Gm10615	45
Gm10634	0
Gm11513	4
Gm11586	179
Gm11725	0
Gm12224	0
Gm12275	13
Gm12289	0
Gm12854	23
Gm13199	0
Gm13267	12
Gm13535	0
Gm13562	23
Gm13641	0
Gm14425	0
Gm14441	0
Gm15038	0
Gm15466	0
Gm15559	32
Gm15610	209
Gm15715	0
Gm15743	0
Gm15744	0
Gm15756	278
Gm15764	0
Gm15793	0
Gm15801	0
Gm15910	0
Gm15950	0
Gm15953	0
Gm16074	0
Gm16107	0
Gm16128	0
Gm16218	0
Gm16279	0
Gm16845	71
Gm16984	139
Gm17025	45
Gm17059	0
Gm17324	0
Gm17586	161
Gm17803	0
Gm17812	0
Gm17825	0
Gm17833	0
Gm17883	0
Gm17890	0
Gm17971	0
Gm18040	0
Gm18081	0
Gm18132	0
Gm18186	0
Gm18258	0
Gm18371	0
Gm18760	0
Gm18792	0
Gm18800	0
Gm18818	0
Gm18982	0
Gm19007	0
Gm19053	0
Gm19181	0
Gm19192	0
Gm20517	977
Gm22053	0
Gm22200	0
Gm22422	0
Gm22881	0
Gm22935	0
Gm23126	0
Gm23182	0
Gm23264	0
Gm23547	0
Gm23608	0
Gm23613	0
Gm23803	0
Gm23946	0
Gm24041	0
Gm24119	0
Gm2420	32
Gm24313	0
Gm24355	0
Gm24607	0
Gm24727	0
Gm24873	0
Gm25020	0
Gm25134	0
Gm25464	0
Gm25497	0
Gm25515	0
Gm25862	0
Gm26109	0
Gm26397	0
Gm26854	0
Gm27222	0
Gm27934	0
Gm28209	6
Gm28530	0
Gm29050	0
Gm30001	59
Gm30205	0
Gm30322	11
Gm30708	0
Gm30967	61
Gm30970	1
Gm31005	7
Gm31074	0
Gm31356	0
Gm3145	0
Gm31490	0
Gm32006	921
Gm32057	0
Gm32211	0
Gm32906	0
Gm33047	0
Gm33315	38
Gm33376	0
Gm33444	48
Gm34620	11
Gm34632	29
Gm35206	0
Gm35449	0
Gm36318	12
Gm36439	0
Gm3699	0
Gm37053	0
Gm38424	50
Gm38431	943
Gm38560	53
Gm38561	381
Gm38621	0
Gm38666	0
Gm38667	0
Gm38834	0
Gm38969	0
Gm39079	432
Gm39503	0
Gm39547	0
Gm40151	0
Gm40412	0
Gm40462	9
Gm40591	0
Gm40631	0
Gm40671	0
Gm40826	0
Gm40912	0
Gm41176	0
Gm41235	0
Gm41347	0
Gm41525	0
Gm41526	0
Gm41911	0
Gm42378	4
Gm4274	8
Gm44502	4083
Gm45607	7
Gm45933	0
Gm4596	16
Gm45986	0
Gm46124	0
Gm46126	0
Gm46137	0
Gm46172	0
Gm46218	222
Gm46270	11
Gm4632	1
Gm46348	1
Gm46363	37
Gm46374	0
Gm46487	0
Gm46495	0
Gm46604	206
Gm46809	0
Gm46848	8
Gm46966	0
Gm47112	21
Gm4952	1082
Gm4984	0
Gm5089	11
Gm51445	0
Gm51452	25
Gm51534	71
Gm51685	21
Gm51750	0
Gm51751	0
Gm51866	0
Gm51935	2
Gm51974	2
Gm52042	0
Gm52057	0
Gm52108	6
Gm52129	0
Gm52130	0
Gm52131	0
Gm52132	0
Gm52185	33
Gm52231	0
Gm52343	0
Gm52532	3
Gm52594	0
Gm52600	0
Gm52601	0
Gm52629	0
Gm52664	0
Gm52724	12
Gm52783	10
Gm52819	0
Gm52910	0
Gm53062	5
Gm53200	0
Gm53208	0
Gm53257	0
Gm53279	0
Gm53356	0
Gm53380	14
Gm53381	4
Gm53469	0
Gm53493	0
Gm53507	0
Gm53644	0
Gm53767	40
Gm53848	4
Gm53862	0
Gm53947	27
Gm54080	281
Gm54100	0
Gm54113	0
Gm54125	0
Gm54219	1
Gm54255	0
Gm54291	41
Gm5687	3
Gm57660	21
Gm57782	146
Gm57786	0
Gm57805	0
Gm6050	0
Gm6161	0
Gm6238	0
Gm6333	0
Gm6374	0
Gm6566	0
Gm6997	82
Gm7399	0
Gm7890	0
Gm8482	0
Gm867	5
Gml2	0
Gnb4	177
Golph3	1921
Got2	10655
Gpam	7706
Gpat2	208
Gpd2	341
Gpr137	1203
Gpsm1	225
Gpt2	9566
Gpx1	46390
Gpx4	1471
Grhpr	4328
Grpel1	1991
Grpel2	1780
Grsf1	2458
Gsr	2431
Gstk1	4743
Gstz1	32798
Gtf3a	539
Gtpbp10	771
Gtpbp3	509
Gtpbp6	684
Guf1	775
Guk1	859
Gykl1	0
Hadh	6688
Hadha	4822
Hadhb	1911
Hagh	13159
Hao2	2685
Hars2	1520
Haus1	510
Hccs	293
Hdhd3	1019
Hdhd5	1387
Hebp1	8860
Hemk1	1151
Hexb	977
Hibadh	16391
Hibch	2120
Higd1a	1026
Higd2a	1526
Hint1	7111
Hint2	3590
Hint3	2332
Hmgb3-ps	0
Hmgcl	4449
Hmgcs2	28816
Hnrnpu	11541
Hoga1	6172
Hpdl	0
Hscb	133
Hsd17b10	4205
Hsd17b4	6321
Hsd17b8	3550
Hsdl1	386
Hsdl2	1307
Hspa9	10151
Hspd1	9163
Hspe1	6587
Htatip2	1880
Htra2	527
Iars2	1429
Iba57	175
Ide	2422
Idh2	4506
Idh3a	1025
Idh3b	4177
Idh3g	1839
Idi1	6664
Ifi27	2529
Ifi27l2a	300
Il18	1152
Immp1l	1019
Immp2l	4377
Immt	2484
Ino80dos	405
Inpp5e	883
Ints11	502
Isca1	865
Isca2	1168
Iscu	2162
Isoc2a	4483
Itgad	0
Ivd	11543
Kars1	1575
Kat14	817
Khnyn	3102
Kmo	6321
Kyat3	9697
L2hgdh	1484
LOC100862337	0
LOC118567727	0
Lactb	775
Lactb2	12797
Lap3	9042
Lars2	32502
Ldhal6b	0
Ldhb	126
Ldhd	3757
Ldlrad4	462
Letm1	1669
Letm2	237
Letmd1	1364
Lias	999
Lig3	641
Lipt1	260
Lipt2	126
Lonp1	3709
Loxl3	176
Lrfn4	25
Lrig1	840
Lrpprc	2394
Lrrc14b	31
Lrrc24	4
Lrrc4	0
Lrrn3	28
Lxn	94
Lypla1	5443
Lyplal1	555
Lyrm1	155
Lyrm2	471
Lyrm4	530
Lyrm7	131
Lyrm9	170
Macrod1	1414
Macroh2a2	8
Maip1	675
Malsu1	879
Maneal	0
Maoa	364
Maob	8499
Map3k15	136
Mapk8ip3	4246
Marchf5	2535
Mars2	89
Mavs	2785
Mcat	850
Mccc1	2512
Mccc1os	12
Mccc2	2843
Mcee	3036
Mcl1	4249
Mcm3ap	1329
Mcrip2	1304
Mcu	1212
Mcub	12
Mcur1	1419
Mdh2	5174
Me2	186
Me3	6
Mecr	1355
Metap1d	4961
Mettl15	152
Mettl17	1018
Mettl25b	1229
Mettl4	483
Mettl5	671
Mettl8	468
Mff	1049
Mfn1	2416
Mfn2	2503
Mfsd3	256
Mgarp	0
Mgme1	250
Mgst1	106081
Mgst3	1278
Micos10	3279
Micos13	1923
Micu1	551
Micu2	1404
Micu3	290
Mief1	1026
Mief2	529
Miga1	107
Miga2	1291
Milr1	89
Mipep	876
Mir103-2	0
Mir12193	0
Mir1258	0
Mir135a-1	0
Mir139	0
Mir147	0
Mir194-1	0
Mir1960	0
Mir1981	0
Mir215	0
Mir3068	0
Mir3100	0
Mir324	0
Mir3473f	0
Mir3620	0
Mir5100	0
Mir5619	0
Mir6397	0
Mir6400	0
Mir6481	0
Mir677	0
Mir6900	0
Mir6918	0
Mir6930	0
Mir6931	0
Mir6933	0
Mir6984	0
Mir7019	0
Mir7020	0
Mir7051	0
Mir7093	0
Mir7116	0
Mir7219	0
Mir761	0
Mir7647	0
Mir7672	0
Mir8093	0
Mitd1	465
Mix23	2059
Mlycd	2633
Mmaa	1450
Mmab	1463
Mmadhc	1454
Mmut	3341
Mnd1-ps	14
Mocs1	2515
Mpc1	7897
Mpc2	9187
Mpst	3370
Mpv17	1008
Mpv17l	1245
Mpv17l2	475
Mrm1	286
Mrm2	190
Mrm3	179
Mrpl1	1065
Mrpl10	1529
Mrpl11	1408
Mrpl12	3084
Mrpl13	1435
Mrpl14	2730
Mrpl15	2467
Mrpl16	910
Mrpl17	1488
Mrpl18	4878
Mrpl19	595
Mrpl2	1276
Mrpl20	1363
Mrpl21	608
Mrpl22	897
Mrpl23	955
Mrpl24	3859
Mrpl27	1939
Mrpl28	1301
Mrpl3	774
Mrpl30	2185
Mrpl32	721
Mrpl33	0
Mrpl34	633
Mrpl35	879
Mrpl36	1083
Mrpl37	1522
Mrpl38	1993
Mrpl39	1287
Mrpl4	1035
Mrpl40	675
Mrpl41	514
Mrpl42	1986
Mrpl43	865
Mrpl44	510
Mrpl45	869
Mrpl46	556
Mrpl47	383
Mrpl48	894
Mrpl49	992
Mrpl50	1710
Mrpl51	2917
Mrpl52	1033
Mrpl53	665
Mrpl54	879
Mrpl55	710
Mrpl57	740
Mrpl58	1416
Mrpl9	699
Mrps10	1115
Mrps11	448
Mrps12	714
Mrps14	1125
Mrps15	1239
Mrps16	1216
Mrps17	1791
Mrps18a	638
Mrps18b	1274
Mrps18c	992
Mrps2	1474
Mrps21	2010
Mrps22	487
Mrps23	500
Mrps24	1429
Mrps25	836
Mrps26	722
Mrps27	1149
Mrps28	688
Mrps30	784
Mrps31	979
Mrps33	1794
Mrps34	1724
Mrps35	1329
Mrps36	128
Mrps5	1207
Mrps6	593
Mrps7	2847
Mrps9	1122
Mrrf	638
Mrs2	850
Msra	5358
Msrb2	536
Msrb3	386
Mtarc1	19230
Mtarc2	17443
Mtch1	2095
Mtch2	4649
Mterf1a	170
Mterf1b	199
Mterf2	225
Mterf3	984
Mterf4	530
Mtfmt	571
Mtfp1	953
Mtfr1	1788
Mtfr1l	1650
Mtfr2	26
Mtg1	529
Mtg2	649
Mthfd1l	41
Mthfd2	108
Mthfd2l	253
Mthfs	545
Mthfsl	1206
Mtif2	1799
Mtif3	985
Mto1	564
Mtpap	854
Mtres1	1137
Mtrf1	575
Mtrf1l	307
Mtrfr	240
Mtx1	1160
Mtx2	1520
Mtx3	906
Mul1	1366
Mutyh	18
Mxd3	34
Myg1	898
Myo19	456
Nadk2	5210
Nags	1840
Naif1	140
Nars2	740
Nat8l	11
Naxd	1912
Naxe	2811
Nbr1	6436
Ncaph2	1698
Ncor1	2507
Ndufa1	4593
Ndufa10	5630
Ndufa11	2017
Ndufa12	1621
Ndufa13	7746
Ndufa2	3238
Ndufa3	4803
Ndufa4	11290
Ndufa4l2	72
Ndufa5	2908
Ndufa6	8178
Ndufa7	4287
Ndufa8	3465
Ndufa9	5348
Ndufab1	1575
Ndufaf1	1014
Ndufaf2	519
Ndufaf3	405
Ndufaf4	899
Ndufaf5	268
Ndufaf6	736
Ndufaf7	615
Ndufaf8	306
Ndufb10	6680
Ndufb11	5372
Ndufb2	2603
Ndufb3	2446
Ndufb4	462
Ndufb5	3482
Ndufb6	2838
Ndufb7	4132
Ndufb8	6083
Ndufb9	8249
Ndufc1	2044
Ndufc2	2615
Ndufs1	2537
Ndufs2	7613
Ndufs3	4930
Ndufs4	3067
Ndufs5	948
Ndufs6	3897
Ndufs7	3080
Ndufs8	3905
Ndufv1	4988
Ndufv2	5448
Ndufv3	5334
Neu4	0
Nfs1	1574
Nfu1	993
Ngly1	1574
Ngrn	652
Nif3l1	570
Nipsnap1	10276
Nipsnap2	628
Nipsnap3a	0
Nipsnap3b	2128
Nit1	3301
Nit2	7495
Nkapd1	397
Nln	713
Nlrx1	305
Nme3	824
Nme4	54
Nme6	936
Nmnat3	453
Nnt	4209
Noa1	303
Noct	3023
Nop56	987
Nr1i3	4870
Nr2c2	782
Nrdc	3421
Nrp	0
Nsun2	1895
Nsun3	369
Nsun4	867
Nt5c3b	231
Nt5dc2	71
Nt5dc3	720
Nt5m	713
Nthl1	170
Nubpl	263
Nudt1	636
Nudt13	1237
Nudt19	2018
Nudt2	632
Nudt5	742
Nudt6	701
Nudt8	477
Nudt9	1388
Oat	43066
Ociad1	2853
Ociad2	540
Ogdh	4451
Ogdhl	0
Ogg1	127
Oma1	698
Opa1	2044
Opa3	161
Osbpl1a	3302
Osbpl9	4921
Osgepl1	510
Otc	20406
Oxa1l	1127
Oxct1	217
Oxct1as	5
Oxct2a	0
Oxld1	429
Oxnad1	637
Oxr1	1392
Oxsm	770
Pabpc5	0
Paics	5674
Pam16	227
Pank2	1185
Paox	1898
Park7	6446
Parl	1105
Pars2	48
Pax9	0
Pcbd2	830
Pcca	1890
Pccb	4151
Pcdha4b	0
Pck2	184
Pcp2	0
Pcx	7025
Pde12	259
Pde2a	1038
Pdf	1194
Pdha1	2234
Pdha2	0
Pdhb	3008
Pdhx	653
Pdilt	617
Pdk1	1721
Pdk2	2853
Pdk3	33
Pdk4	611
Pdp1	148
Pdp2	750
Pdpr	504
Pdss1	203
Pdss2	685
Pdzd7	0
Pdzd9	68
Pet100	710
Pet117	0
Pex11b	521
Pfdn2	1966
Pfdn4	248
Pfkp	185
Pgam5	673
Pgs1	632
Phax	909
Phb1	1721
Phb2	6933
Phyh	47854
Pi4ka	1077
Pick1	978
Pif1	7
Pigw	89
Pink1	4740
Pisd	547
Pitrm1	1099
Plcxd1	19
Pld6	25
Plgrkt	745
Plpbp	2520
Plscr3	665
Pmaip1	35
Pmm2	2517
Pmpca	2394
Pmpcb	2426
Pnkd	3255
Pnpla8	2167
Pnpo	5329
Pnpt1	1370
Polb	852
Poldip2	1888
Polg	1600
Polg2	519
Polq	4
Polr3h	209
Polrmt	635
Pomt2	398
Ppa2	1765
Ppat	636
Ppid	1735
Ppif	1277
Ppifos	11
Ppm1k	3249
Ppox	2185
Ppp2r3c	443
Pptc7	472
Prdx2	3848
Prdx3	3029
Prdx4	5491
Prdx5	10306
Prdx6	15975
Prelid1	3278
Prelid2	95
Prelid3a	0
Prelid3b	764
Prepl	1033
Primpol	706
Prkaca	1895
Prkn	957
Prodh	7133
Prodh2	20546
Prorp	405
Prss35	9
Prxl2a	3319
Pspn	0
Ptcd1	494
Ptcd2	785
Ptcd3	1255
Ptdss1	1167
Ptges2	455
Ptgr3	1991
Ptpmt1	1857
Ptrh1	36
Ptrh2	650
Pus1	445
Pusl1	400
Pxmp2	8508
Pxmp4	3571
Pycr1	1
Pycr2	175
Pyurf	1471
Qdpr	31685
Qrsl1	255
Qtrt1	242
Rab24	2469
Rab3gap2	799
Rab5if	1700
Rad23a	1327
Rad9b	498
Ranbp3l	141
Rangrf	160
Rars2	541
Rbfa	804
Rbfaos	7
Rbm10	1849
Rbm18	734
Rcc1l	749
Rdh13	402
Rdh14	963
Rdh5	1441
Recql4	179
Rexo2	1653
Rffl	963
Rfk	1332
Rhot1	1540
Rhot2	2077
Ric8a	938
Rida	59099
Rmdn1	1022
Rmdn3	1498
Rmnd1	1495
Rnaseh1	437
Rnf113a1	27
Rnf146	906
Rnf24	413
