Bdh1	2962
Bid	72
Bik	331
Bloc1s1	5113
Bmp8a	0
Bnip3	1295
Bnip3l	1211
Bok	199
Bola1	1113
Bola3	339
Bphl	700
Bud23	200
Bud31	808
C030006K11Rik	0
C1qbp	676
C330018D20Rik	23
C430014B12Rik	79
Cacna1d	41
Camk1	232
Car5a	370
Car5b	36
Cars2	129
Casp3	187
Casp8	577
Casp9	121
Cat	18644
Cbr2	2
Cbr3	0
Cbr4	178
Ccdc127	291
Ccdc142	0
Ccdc159	123
Ccdc51	11
Ccdc78	0
Ccdc90b	14
Ccnc	70
Cd63-ps	0
Cdc123	246
Cdc37l1	459
Cdc42bpa	173
Cdh12	0
Cdk5	401
Cdk5rap1	24
Cebpz	468
Cebpzos	390
Cela2a	0
Cenpq	0
Cenpu	0
Cep89	86
Cfap157	0
Chad	0
Chchd1	33
Chchd10	13857
Chchd2	4124
Chchd3	1251
Chchd4	166
Chchd5	242
Chchd6	0
Chchd7	282
Chdh	1115
Chpt1	2493
Ciapin1	438
Cisd1	1317
Cisd3	2815
Ckmt1	0
Ckmt2	0
Cldn20	0
Cldnd2	0
Clpb	949
Clpp	2228
Clpx	265
Clybl	724
Cmc1	250
Cmc2	223
Cmpk2	11
Coa3	835
Coa4	56
Coa5	631
Coa6	104
Coa7	555
Coa8	271
Coasy	1182
Comt	13232
Comtd1	75
Cops3	127
Coq10a	430
Coq10b	486
Coq2	117
Coq3	395
Coq4	56
Coq5	449
Coq6	223
Coq7	262
Coq8a	2597
Coq8b	119
Coq9	446
Cox10	588
Cox11	127
Cox14	430
Cox15	36
Cox16	0
Cox17	1240
Cox18	86
Cox19	1526
Cox20	1085
Cox20b	0
Cox4i1	18766
Cox4i2	0
Cox5a	799
Cox5b	4807
Cox6a1	7389
Cox6a2	0
Cox6b1	13847
Cox6b2	0
Cox6c	8611
Cox7a1	202
Cox7a2	1394
Cox7a2l	510
Cox7b	1479
Cox7c	362
Cox8a	3256
Cox8b	0
Cox8c	0
Cpeb3	401
Cpox	1172
Cps1	3843
Cpsf1	540
Cpt1a	1468
Cpt1b	0
Cpt1c	0
Cpt2	2043
Crat	1049
Crbn	134
Crls1	852
Crot	2675
Cry1	0
Cryz	286
Cryzl2	264
Cs	2481
Csl	0
Cstad	0
Cyb5b	4222
Cyb5r3	13489
Cyb5rl	155
Cyc1	1330
Cycs	1392
Cyct	0
Cyp11a1	0
Cyp11b1	0
Cyp11b2	0
Cyp24a1	0
Cyp27a1	3031
Cyp27b1	0
D030055H07Rik	6
D17Ertd648e	0
D2hgdh	365
Dap3	592
Dars2	121
Dbi	12330
Dbp	4035
Dbt	2276
Dcakd	1120
Dcun1d3	131
Dcxr	2611
Ddx28	146
Decr1	2531
Dedd	281
Dele1	230
Dglucy	609
Dguok	233
Dhodh	50
Dhrs1	612
Dhrs2	0
Dhrs4	1419
Dhrs7b	267
Dhtkd1	454
Dhx30	96
Diablo	279
Dlat	477
Dld	382
Dlec1	65
Dlst	1179
Dmac1	147
Dmac2	662
Dmac2l	90
Dmgdh	2911
Dmpk	508
Dna2	237
Dnah17	0
Dnai7	0
Dnaja3	422
Dnajb7	0
Dnajc11	759
Dnajc15	212
Dnajc19	452
Dnajc28	23
Dnajc30	425
Dnajc4	215
Dnase1	1
Dnlz	1129
Dnm1l	255
Dolpp1	328
Dus2	113
Dut	169
E130215H24Rik	0
E130311K13Rik	94
Ears2	117
Ech1	4747
Echdc1	454
Echdc2	3980
Echdc3	1072
Echs1	980
Eci1	1409
Eci2	2024
Ecsit	1486
Efhd1	0
Ehhadh	322
Eid3	0
Elac2	126
Endog	1559
Eng	1690
Entpd7	23
Ephx2	9361
Eral1	513
Eri2	10
Eri3	592
Etfa	1846
Etfb	21834
Etfbkmt	409
Etfdh	266
Etfrf1	275
Ethe1	1360
Exd2	77
Exog	50
F8	70
Fabp1	119230
Fahd1	1306
Fahd2a	783
Fam136a	322
Fam151a	0
Fam162a	794
Fam185a	21
Fam210a	319
Fam210b	692
Fanci	1
Fars2	431
Fasn	7742
Fastk	601
Fastkd1	86
Fastkd2	64
Fastkd3	51
Fastkd5	0
Fbxl4	170
Fbxo15	0
Fdps	2306
Fdx1	1095
Fdx2	23
Fdxr	1246
Fech	732
Fgf2	0
Fh1	1227
Fhit	177
Fhitos	0
Fis1	2287
Fkbp10	5
Fkbp8	8821
Flad1	1000
Flrt1	91
Fmc1	468
Foxred1	270
Fpgs	2420
Frs3	31
Fth1	11947
Ftmt	0
Fundc1	206
Fundc2	40
Fxn	694
Fxr1	381
Gabpa	178
Gadd45gip1	2631
Galr3	0
Garem2	0
Gars1	423
Gatb	541
Gatc	309
Gatd3a	1456
Gatm	65
Gba1	237
Gcat	1295
Gcc1	39
Gcdh	5453
Gcfc2	55
Gcsh	639
Gdap1	0
Gfer	495
Gfm1	102
Gfm2	619
Gga3	148
Ggnbp1	598
Ghitm	1372
Gldc	444
Glis2	46
Glod4	534
Glrx2	235
Glrx5	529
Gls	12
Gls2	3957
Glud1	7768
Glyat	4930
Glyctk	1512
Gm10059	112
Gm10322	0
Gm10615	0
